CUS_CUST_ID,registration_date,sit_site_id,cus_nickname,flag_ca,flag_mia,flag_up,flag_trusted_seller,flag_gmv_high,flag_gmv_low,flag_tpv_high,flag_tpv_low,flag_repu_ml,flag_repu_glg,flag_repu_yor,last_transaction,tpv_approved,gmv_not_refund,count_orders,cashout,gmv_claims_seller,count_claims_seller,flag_on_final,activo,tpv_nulo,gmv_nulo,cluster
175910711,2015-01-27,MLB   ,ESPACO_CALCADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,0,1,1,1
535582499,2020-03-12,MLB   ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021-03-01,1156,0,0.0,0,0.0,0.0,0,1,0,1,1
181907880,2015-04-24,MLM   ,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-21,441628,0,0.0,0,0.0,0.0,0,1,0,1,1
209764695,2016-03-28,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
37868071,2010-12-01,MLU   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
176613859,2015-02-05,MLV   ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
23631289,2010-02-09,MLB   ,FILIPEFLOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,0,1,1,1
149254178,2013-11-15,MLA   ,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-22,585322,0,0.0,0,0.0,0.0,0,1,0,1,1
253783557,2017-04-25,MLM   ,AGAPEAMX,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-06-02,0,0,0.0,0,0.0,0.0,1,0,1,1,1
72218560,2011-10-18,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
307714558,2018-03-13,MLM   ,CIENPORCIENTOMX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021-01-21,0,0,1.0,0,12.9,1.0,1,1,1,1,1
481154610,2019-10-18,MLB   ,TRYONEXPRES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-08-11,0,0,0.0,0,0.0,0.0,1,0,1,1,1
307729809,2018-03-13,MLM   ,VIDAFELIZMX,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-08-18,0,0,0.0,0,0.0,0.0,1,0,1,1,1
262536345,2017-06-30,MLB   ,LEPODIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,0,0,0.0,0,0.0,0.0,1,0,1,1,1
70117681,2011-09-22,MLA   ,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-22,265570,0,0.0,0,0.0,0.0,0,1,0,1,1
68233919,2004-06-09,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
148427180,2013-10-31,MLA   ,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-21,140397,0,0.0,0,0.0,0.0,0,1,0,1,1
81098783,2009-07-07,MLB   ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021-03-02,40,0,0.0,0,0.0,0.0,0,1,0,1,1
362159999,2018-10-10,MLM   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
185603245,2015-06-15,MLB   ,LOJADOALEMÃO OFICIAL,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-10-25,0,9,1.0,0,9.63,1.0,1,0,1,0,1
192582076,2015-09-15,MLB   ,FELIPENOGUEIRADEASSIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,0,1,1,1
170130005,2014-11-03,MLC   ,ECOMSUR OFICIAL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021-03-21,19587,0,0.0,0,0.0,0.0,1,1,0,1,1
185189193,2015-06-09,MLU   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
170214600,2014-11-04,MLA   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
324939316,2018-05-29,MLM   ,HERMOSAVIDAMX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-10,0,0,0.0,0,0.0,0.0,1,0,1,1,1
319022624,2018-05-04,MCO   ,LANLINGXINCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,0,1,1,1
62615447,2011-07-07,MLA   ,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-22,5150215,0,0.0,0,0.0,0.0,0,1,0,1,1
378378202,2018-11-16,MLA   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
378376523,2018-11-16,MLM   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
39830994,2011-01-07,MLB   ,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-21,27229,0,0.0,0,0.0,0.0,0,1,0,1,1
138765135,2013-07-31,MLA   ,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-21,17238,0,0.0,0,0.0,0.0,0,1,0,1,1
206270124,2016-02-17,MLB   ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021-02-25,2019,0,0.0,0,0.0,0.0,0,1,0,1,1
159265942,2014-05-21,MLA   ,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-09,0,0,0.0,0,0.0,0.0,0,0,1,1,1
291942636,2017-12-22,MLM   ,COMPRANDOAFUERAMX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-09,0,0,0.0,0,0.0,0.0,1,0,1,1,1
175156049,2015-01-16,MLA   ,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-22,1573649,0,0.0,0,0.0,0.0,0,1,0,1,1
279039416,2017-10-19,MLB   ,ROSAYNEPEREIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-02,0,0,0.0,0,0.0,0.0,1,0,1,1,1
204964612,2016-02-02,MLV   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
112966277,2012-05-11,MLA   ,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-20,0,0,0.0,0,0.0,0.0,0,0,1,1,1
128085125,2012-10-31,MLV   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
69860463,2012-05-18,MLM   ,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-18,22348,0,0.0,0,0.0,0.0,0,1,0,1,1
245734697,2017-03-03,MLM   ,SIMAROMX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,0,1,1,1
110042122,2012-04-21,MLA   ,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-07,0,0,0.0,0,0.0,0.0,0,0,1,1,1
332830500,2018-07-02,MLM   ,MXMYCOSUS,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-01,0,0,0.0,0,0.0,0.0,1,0,1,1,1
132266899,2013-01-22,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
285644182,2017-11-21,MLA   ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
42548605,2004-01-29,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
239612943,2017-01-03,MLM   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
49614922,2011-03-25,MLV   ,INNOBEAT123,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,8.0,0,0.0,0.0,1,0,1,1,1
231696155,2016-10-17,MLB   ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021-03-21,19,0,0.0,0,0.0,0.0,0,1,0,1,1
116742030,2012-07-13,MLA   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021-03-20,9,0,0.0,0,0.0,0.0,0,1,0,1,1
325409836,2018-06-01,MLM   ,MXBUYITNOW,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-06-13,0,0,0.0,0,0.0,0.0,1,0,1,1,1
135318954,2013-03-21,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
477097972,2019-10-05,MLB   ,MARÉ INFORMATICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-11-04,0,0,0.0,0,0.0,0.0,1,0,1,1,1
364357543,2018-10-17,MLA   ,DELOITTEUSUARIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-22,0,0,0.0,0,0.0,0.0,1,0,1,1,1
268580147,2017-08-14,MLB   ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
255306610,2017-05-05,MLM   ,AVALANCHEMX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021-03-03,0,0,2.0,0,107.81,2.0,1,1,1,1,1
305369156,2018-03-02,MCO   ,CHUANGMINGJINGCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,0,1,1,1
115970824,2012-07-02,MLA   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-16,0,0,0.0,0,0.0,0.0,0,1,1,1,1
380255309,2018-11-23,MLM   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
493107276,2019-11-25,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
99999,2006-11-04,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
353529033,2018-09-11,MLM   ,LAGUNACATEDRALLLCMX,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021-03-08,0,0,3.0,0,1130.65,3.0,1,1,1,1,1
237793014,2016-12-14,MLM   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
393225969,2019-01-08,MLB   ,ONLYREPAIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-10-26,0,0,0.0,0,0.0,0.0,1,0,1,1,1
322524544,2018-05-18,MLB   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
158945864,2014-05-16,MCO   ,ACROSS COLOMBIA,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-07-01,0,12,1.0,0,0.0,0.0,1,0,1,0,1
159337478,2014-05-22,MLB   ,CENTRALFITCENTRALFIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,0,1,1,1
247376712,2017-03-17,MLB   ,AMAZING-BRASIL,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-10-15,0,0,0.0,0,0.0,0.0,1,0,1,1,1
240991658,2017-01-16,MLB   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
219691655,2016-06-30,MLC   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
365384859,2018-10-19,MLM   ,ZAFULMX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,0,0,0.0,0,0.0,0.0,1,0,1,1,1
51918681,2011-05-19,MLM   ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021-03-03,448,0,0.0,0,0.0,0.0,0,1,0,1,1
1826570,2006-11-25,MLC   ,MUNDOIDEAS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2020-12-03,0,26,4.0,0,0.0,0.0,1,0,1,0,1
113782546,2012-05-25,MLV   ,AMADECASA_VE,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,5.0,0,0.0,0.0,1,0,1,1,1
122341608,2012-09-11,MLA   ,PECOSOS OFICIAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2021-02-16,59,0,0.0,0,0.0,0.0,1,1,0,1,1
166078419,2014-09-04,MLV   ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
317188547,2018-04-26,MLC   ,YAYINGCL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,11.21,1.0,1,0,1,1,1
999,2000-09-05,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
128708948,2012-11-12,MLA   ,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021-02-23,49,0,0.0,0,0.0,0.0,0,1,0,1,1
192077626,2015-09-09,MLB   ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
299734544,2018-02-01,MLB   ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
163571679,2014-07-30,MLB   ,TIASHIRLEYWEB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2020-12-21,0,7,2.0,0,7.73,1.0,1,0,1,0,1
198685179,2015-11-19,MLA   ,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-21,312349,0,0.0,0,0.0,0.0,0,1,0,1,1
26547280,2007-07-10,MCO   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
160967255,2014-06-17,MLA   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
195171749,2015-10-21,MLB   ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
157907857,2014-04-28,MLB   ,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-21,84306,0,0.0,0,0.0,0.0,0,1,0,1,1
281990392,2017-11-06,MLM   ,CKEYINMX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2021-01-08,0,0,1.0,0,0.0,0.0,1,1,1,1,1
156853713,2014-04-08,MLA   ,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-22,352107,0,0.0,0,0.0,0.0,0,1,0,1,1
163379852,2014-07-27,MLB   ,MIX BRASILSHOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-08-31,0,0,0.0,0,0.0,0.0,1,0,1,1,1
189240006,2015-08-03,MLM   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
136313122,2013-04-09,MLB   ,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-22,919341,0,0.0,0,0.0,0.0,0,1,0,1,1
171605959,2014-11-24,MLA   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
35355902,2010-10-19,MLB   ,ADVESPBR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-10-08,0,0,0.0,0,0.0,0.0,1,0,1,1,1
251671504,2017-04-11,MLB   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
161840666,2014-07-02,MLA   ,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
166916283,2014-09-16,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,0,0,0.0,0,0.0,0.0,0,0,1,1,1
353515186,2018-09-11,MLM   ,HOMELODYMLMX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,0,1,1,1
177061865,2015-02-12,MLB   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-09,0,0,0.0,0,0.0,0.0,0,0,1,1,1
153992140,2014-02-13,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
651135207,2020-09-25,MCO   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
101752551,2012-02-02,MLV   ,AIMPORTAR17,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1034.0,0,14.04,2.0,1,0,1,1,1
651376162,2020-09-25,MLB   ,LOOTCRATEBR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-27,0,0,2.0,0,47.46,2.0,1,1,1,1,1
307717693,2018-03-13,MLM   ,MXTIENDADEREGALOS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,0,0,0.0,0,0.0,0.0,1,0,1,1,1
246172751,2017-03-07,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
20568834,2012-01-16,MLV   ,BAIONACA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,3.0,0,0.0,0.0,1,0,1,1,1
173091422,2014-12-15,MLA   ,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-22,1725664,0,0.0,0,0.0,0.0,0,1,0,1,1
158407869,2014-05-07,MLB   ,DOTCAM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-08-31,0,0,0.0,0,0.0,0.0,1,0,1,1,1
249858655,2017-03-27,MLB   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
158006898,2014-04-29,MLA   ,ARTESROSANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-03,0,0,0.0,0,0.0,0.0,1,0,1,1,1
418528016,2019-03-20,MLM   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
19034073,2007-05-31,MLM   ,MASCOTALIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-08-27,0,0,0.0,0,0.0,0.0,1,0,1,1,1
169485174,2014-10-24,MLA   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021-02-25,1115,0,0.0,0,0.0,0.0,0,1,0,1,1
220220634,2016-07-05,MCO   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
381428914,2018-11-27,MLA   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
149406905,2013-11-18,MLA   ,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021-03-19,1749,0,0.0,0,0.0,0.0,0,1,0,1,1
192418194,2015-09-13,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
337953450,2018-07-19,MLM   ,TOPONEMX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021-03-12,0,0,1.0,0,25.73,1.0,1,1,1,1,1
165122058,2014-08-22,MLA   ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021-01-27,380,0,0.0,0,0.0,0.0,0,1,0,1,1
511689651,2020-01-08,MLB   ,ERCIO_ELETRONICO20201114112828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-14,0,0,0.0,0,0.0,0.0,1,0,1,1,1
172261213,2014-12-03,MLA   ,LALEY-TIENDA OFICIAL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-12,0,0,0.0,0,0.0,0.0,1,0,1,1,1
188246239,2016-05-24,MLA   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
71973351,2011-10-14,MCO   ,DIGITALYVINTAGE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-10-31,0,0,0.0,0,0.0,0.0,1,0,1,1,1
217182014,2016-06-14,MPE   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
59223537,2011-06-13,MLB   ,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-21,67824,0,0.0,0,0.0,0.0,0,1,0,1,1
302973635,2018-02-19,MLB   ,ADA PARTS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-10-29,0,0,0.0,0,0.0,0.0,1,0,1,1,1
135248812,2013-04-24,MLB   ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021-03-18,1984,0,0.0,0,0.0,0.0,0,1,0,1,1
179895402,2015-03-25,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
298288765,2018-01-25,MLM   ,MACCABIARTMX,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-14,0,0,0.0,0,0.0,0.0,1,0,1,1,1
156518700,2014-04-02,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
110232811,2012-04-23,MLA   ,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021-03-10,1624,0,0.0,0,0.0,0.0,0,1,0,1,1
392712169,2019-01-07,MLM   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
333152328,2018-07-03,MLM   ,CTSHOPPINGMX,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-10,0,0,0.0,0,0.0,0.0,1,0,1,1,1
141385520,2013-07-03,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
155039735,2014-03-06,MLA   ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
242064315,2017-01-26,MLA   ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-05,32877,0,0.0,0,0.0,0.0,0,1,0,1,1
183324152,2015-05-14,MLB   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
220398238,2016-07-07,MLB   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
